row_id,order_id,order_date,order_priority,quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,segment,category,sub_category,product_name,product_container,product_base_margin,ship_date,year,quarter,month,profit_margin,discount_bucket
3609,20384,2011-10-25,Low,30,396.6,0.08,Regular Air,-148.26,14.03,9.37,Mitch Webber,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,2011-11-01,2011,4,10,-0.3738275340393343,1-10%
3610,20384,2011-10-25,Low,32,6902.51,0.04,Delivery Truck,-513.79,212.6,110.2,Mitch Webber,Quebec,Quebec,Corporate,Furniture,Tables,Bush Advantage Collection¨ Round Conference Table,Jumbo Box,0.73,2011-10-29,2011,4,10,-0.07443524167295665,1-10%
3611,20710,2009-11-29,High,31,180.7,0.1,Regular Air,-94.61,5.98,3.85,Dennis Kane,Quebec,Quebec,Small Business,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,2009-11-30,2009,4,11,-0.5235749861649143,1-10%
3612,20710,2009-11-29,High,26,67.4,0.07,Regular Air,22.71,2.61,0.5,Dennis Kane,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 494,Small Box,0.39,2009-12-01,2009,4,11,0.3369436201780415,1-10%
3613,20807,2012-07-21,Not Specified,16,466.9475,0.1,Regular Air,82.82,35.99,3.3,Justin Hirsh,Quebec,Quebec,Consumer,Technology,Telephones and Communication,Accessory9,Small Pack,0.39,2012-07-22,2012,3,7,0.17736469303294267,1-10%
3614,20934,2010-01-20,Critical,5,1253.89,0.09,Delivery Truck,-577.48,264.98,17.86,Bill Eplett,Quebec,Quebec,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,2010-01-21,2010,1,1,-0.4605507660161577,1-10%
3615,21057,2011-02-03,Low,28,1103.67,0.04,Regular Air,253.61,39.48,1.99,Justin MacKendrick,Quebec,Quebec,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2011-02-10,2011,1,2,0.2297878894959544,1-10%
3616,21190,2009-05-28,Medium,28,1062.69,0.01,Regular Air,401.8,35.94,6.66,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Envelopes,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",Small Box,0.4,2009-05-28,2009,2,5,0.37809709322568197,1-10%
3617,21505,2012-12-03,Low,3,912.35,0.07,Delivery Truck,-379.22,284.98,69.55,Jennifer Ferguson,Quebec,Quebec,Home Office,Furniture,Chairs & Chairmats,Global Commerceª Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,2012-12-03,2012,4,12,-0.41565188798158603,1-10%
3618,22055,2012-09-23,Medium,40,6147.24,0.05,Delivery Truck,632.98,160.98,30.0,Stewart Visinsky,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2012-09-25,2012,3,9,0.10296978806749046,1-10%
3619,22371,2009-04-04,High,8,70.55,0.0,Regular Air,-66.17,7.38,11.51,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,2009-04-05,2009,2,4,-0.9379163713678244,0%
3620,22498,2010-11-09,Critical,20,34.94,0.05,Regular Air,-30.7,1.7,1.99,Sarah Brown,Quebec,Quebec,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,2010-11-10,2010,4,11,-0.8786491127647396,1-10%
3621,22562,2009-03-27,Medium,46,9304.2,0.08,Delivery Truck,1981.17,213.45,14.7,Jennifer Ferguson,Quebec,Quebec,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,2009-03-29,2009,1,3,0.21293286902689107,1-10%
3622,22562,2009-03-27,Medium,31,1685.05,0.1,Regular Air,518.07,55.98,13.88,Jennifer Ferguson,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1882,Small Box,0.36,2009-03-29,2009,1,3,0.3074508174831608,1-10%
3623,22562,2009-03-27,Medium,3,57.48,0.0,Regular Air,-28.09,16.06,8.34,Jennifer Ferguson,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,2009-03-28,2009,1,3,-0.48869171885873347,0%
3624,23392,2009-08-16,Medium,24,4276.096,0.0,Regular Air,-505.98,209.37,69.0,Jennifer Ferguson,Quebec,Quebec,Home Office,Furniture,Tables,Hon 2111 Invitationª Series Corner Table,Large Box,0.79,2009-08-18,2009,3,8,-0.11832755859550395,0%
3625,23782,2010-01-10,Low,46,21390.44,0.09,Delivery Truck,5365.43,500.98,26.0,Justin MacKendrick,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Global Troyª Executive Leather Low-Back Tilter,Jumbo Drum,0.6,2010-01-10,2010,1,1,0.2508330824424369,1-10%
3626,23782,2010-01-10,Low,7,169.75,0.09,Regular Air,-194.85,20.34,35.0,Justin MacKendrick,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,2010-01-15,2010,1,1,-1.1478645066273931,1-10%
3627,24069,2010-07-16,Low,21,7981.2,0.02,Delivery Truck,-592.52,376.13,85.63,Anne Pryor,Quebec,Quebec,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2010-07-23,2010,3,7,-0.07423946273743297,1-10%
3628,24099,2011-05-20,Not Specified,6,205.24,0.01,Regular Air,-135.51,30.98,6.5,Max Engle,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,2011-05-21,2011,2,5,-0.6602514129799258,1-10%
3629,24099,2011-05-20,Not Specified,36,825.82,0.0,Regular Air,-1049.26,20.34,35.0,Max Engle,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,2011-05-21,2011,2,5,-1.270567436003003,0%
3630,24228,2009-07-17,Low,31,60.64,0.05,Regular Air,-66.62,1.86,2.58,Anne Pryor,Quebec,Quebec,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,2009-07-21,2009,3,7,-1.0986147757255937,1-10%
3631,24231,2009-08-07,Not Specified,48,2482.034,0.08,Regular Air,421.89,65.99,5.92,Dennis Kane,Quebec,Quebec,Small Business,Technology,Telephones and Communication,i500plus,Small Box,0.58,2009-08-07,2009,3,8,0.16997752649641382,1-10%
3632,24613,2012-07-16,Low,16,9695.84,0.0,Regular Air,2752.11,599.99,24.49,Jasper Cacioppo,Quebec,Quebec,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2012-07-25,2012,3,7,0.2838444116239542,0%
3633,24613,2012-07-16,Low,36,246.79,0.01,Regular Air,-90.08,6.48,6.6,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,2012-07-25,2012,3,7,-0.36500668584626605,1-10%
3634,24613,2012-07-16,Low,39,777.78,0.01,Regular Air,237.75,19.84,4.1,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2012-07-25,2012,3,7,0.3056776980637198,1-10%
3635,24647,2009-06-04,Not Specified,3,3029.97,0.0,Regular Air,-1820.0,999.99,13.99,Mitch Webber,Quebec,Quebec,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,2009-06-06,2009,2,6,-0.6006660131948501,0%
3636,24647,2009-06-04,Not Specified,34,241.04,0.05,Express Air,-28.2,6.48,5.14,Mitch Webber,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,2009-06-05,2009,2,6,-0.11699303020245602,1-10%
3637,24672,2012-03-17,Medium,5,44.17,0.02,Regular Air,23.41,7.59,4.0,Stuart Van,Quebec,Quebec,Consumer,Furniture,Office Furnishings,"Master Giant Foot¨ Doorstop, Safety Yellow",Wrap Bag,0.42,2012-03-20,2012,1,3,0.5299977360199231,1-10%
3638,24672,2012-03-17,Medium,37,192.92,0.09,Regular Air,74.58,5.43,0.95,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,2012-03-19,2012,1,3,0.38658511300020737,1-10%
3639,24672,2012-03-17,Medium,37,10532.94,0.06,Regular Air,406.37,279.48,35.0,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,2012-03-19,2012,1,3,0.038580871057843295,1-10%
3640,24740,2010-01-10,Medium,11,1091.47,0.04,Regular Air,160.48,92.23,39.61,Logan Haushalter,Quebec,Quebec,Corporate,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,2010-01-11,2010,1,1,0.14703106819243772,1-10%
3641,24740,2010-01-10,Medium,35,112.59,0.09,Express Air,-126.7,3.28,5.0,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,2010-01-10,2010,1,1,-1.1253219646505017,1-10%
3642,25479,2011-04-28,Critical,3,210.5025,0.04,Regular Air,-315.33,85.99,1.25,Bill Eplett,Quebec,Quebec,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2011-04-28,2011,2,4,-1.4979869597748245,1-10%
3643,25985,2012-09-02,Low,50,230.63,0.1,Regular Air,-39.71,4.91,3.05,Tony Sayre,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Ultra Door Push Plate,Small Pack,0.52,2012-09-04,2012,3,9,-0.1721805489311885,1-10%
3644,25985,2012-09-02,Low,22,80.79,0.1,Regular Air,25.18,3.78,0.71,Tony Sayre,Quebec,Quebec,Small Business,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2012-09-06,2012,3,9,0.3116722366629533,1-10%
3645,26341,2010-07-28,Critical,8,1095.27,0.03,Delivery Truck,-281.22,124.49,51.94,Karen Ferguson,Quebec,Quebec,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2010-07-30,2010,3,7,-0.2567586074666521,1-10%
3646,26407,2012-06-19,Critical,34,9522.12,0.04,Regular Air,171.3,279.48,35.0,Karen Ferguson,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,2012-06-21,2012,2,6,0.01798969137124926,1-10%
3647,26407,2012-06-19,Critical,16,1985.6935,0.1,Regular Air,35.65,155.99,8.99,Karen Ferguson,Quebec,Quebec,Home Office,Technology,Telephones and Communication,R280,Small Box,0.55,2012-06-20,2012,2,6,0.01795342533981201,1-10%
3648,26432,2009-12-30,Low,37,1420.89,0.06,Regular Air,389.67,38.06,4.5,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Small Box,0.56,2010-01-06,2009,4,12,0.2742436078795684,1-10%
3649,26432,2009-12-30,Low,48,27820.34,0.08,Regular Air,11630.15,599.99,24.49,Logan Haushalter,Quebec,Quebec,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2010-01-08,2009,4,12,0.41804485495144916,1-10%
3650,26432,2009-12-30,Low,11,45.18,0.1,Express Air,-10.77,3.98,2.97,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,2010-01-04,2009,4,12,-0.23837981407702521,1-10%
3651,26630,2010-11-27,High,9,65.67,0.02,Regular Air,-35.2,6.48,7.37,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,2010-11-29,2010,4,11,-0.5360134003350084,1-10%
3652,26660,2012-03-18,Medium,1,10.23,0.1,Regular Air,-4.22,8.95,2.01,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,2012-03-18,2012,1,3,-0.41251221896383183,1-10%
3653,26818,2012-01-08,Not Specified,23,202.84,0.05,Regular Air,-19.48,8.85,5.6,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2012-01-09,2012,1,1,-0.0960362847564583,1-10%
3654,26818,2012-01-08,Not Specified,5,78.39,0.01,Express Air,-5.16,11.97,4.98,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2012-01-10,2012,1,1,-0.06582472254114045,1-10%
3655,26818,2012-01-08,Not Specified,36,251.34,0.1,Regular Air,-162.2,7.3,7.72,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,2012-01-09,2012,1,1,-0.6453409723880003,1-10%
3656,27011,2010-12-30,Medium,5,53.66,0.09,Regular Air,5.69,10.94,1.39,Anne Pryor,Quebec,Quebec,Home Office,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,2010-12-30,2010,4,12,0.10603801714498697,1-10%
3657,27841,2012-09-16,High,33,67.85,0.05,Regular Air,1.05,2.1,0.7,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite¨ Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2012-09-18,2012,3,9,0.015475313190862199,1-10%
3658,28581,2011-12-07,Medium,1,36.4,0.06,Regular Air,-41.56,24.92,12.98,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2011-12-09,2011,4,12,-1.141758241758242,1-10%
3659,28581,2011-12-07,Medium,36,176.35,0.04,Regular Air,73.05,4.98,0.8,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,2011-12-09,2011,4,12,0.41423305925715903,1-10%
3660,28611,2012-12-27,Low,30,15337.58,0.1,Regular Air,6670.41,525.98,19.99,Alan Haines,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.37,2012-12-30,2012,4,12,0.4349062889973516,1-10%
3661,28611,2012-12-27,Low,42,3883.4715,0.1,Regular Air,707.17,115.99,8.99,Alan Haines,Quebec,Quebec,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58,2012-12-29,2012,4,12,0.18209738374544526,1-10%
3662,28647,2009-03-14,Critical,38,5679.59,0.09,Express Air,-1763.75,154.13,69.0,Carol Triggs,Quebec,Quebec,Corporate,Furniture,Tables,Laminate Occasional Tables,Large Box,0.68,2009-03-15,2009,1,3,-0.3105417820652547,1-10%
3663,28736,2009-04-21,High,26,1029.29,0.06,Regular Air,109.16,40.99,17.48,Lindsay Castell,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-04-21,2009,2,4,0.10605368749332064,1-10%
3664,28835,2012-03-31,Not Specified,1,184.18,0.08,Regular Air,-112.44,178.47,19.99,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,"Hot File¨ 7-Pocket, Floor Stand",Small Box,0.55,2012-04-02,2012,1,3,-0.6104897382994896,1-10%
3665,29220,2012-12-29,Medium,36,12690.33,0.08,Express Air,5045.3,367.99,19.99,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,2012-12-29,2012,4,12,0.39757043355058536,1-10%
3666,30114,2010-08-16,Low,7,4667.28,0.09,Express Air,-362.88,699.99,24.49,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2010-08-23,2010,3,8,-0.07774978145729419,1-10%
3667,30336,2010-01-29,Medium,28,5155.07,0.06,Regular Air,368.79,193.17,19.99,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel¨ Drawer Files,Small Box,0.71,2010-01-31,2010,1,1,0.07153928074691518,1-10%
3668,30725,2009-12-28,Medium,39,16468.55,0.08,Delivery Truck,5638.75,449.99,49.0,Dennis Kane,Quebec,Quebec,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2009-12-29,2009,4,12,0.342395049958861,1-10%
3669,30784,2012-05-07,Medium,10,707.3,0.06,Delivery Truck,-127.94,70.98,26.74,Tom Stivers,Quebec,Quebec,Small Business,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2012-05-09,2012,2,5,-0.18088505584617562,1-10%
3670,30784,2012-05-07,Medium,48,335.64,0.02,Regular Air,80.13,6.7,1.56,Tom Stivers,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2012-05-08,2012,2,5,0.23873793350017877,1-10%
3671,31040,2010-09-14,Not Specified,23,872.97,0.1,Regular Air,-22.63,39.98,4.0,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2010-09-16,2010,3,9,-0.025922998499375693,1-10%
3672,31040,2010-09-14,Not Specified,19,545.71,0.1,Regular Air,-35.47,29.74,6.64,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Acco Perma¨ 2700 Stacking Storage Drawers,Small Box,0.7,2010-09-16,2010,3,9,-0.06499789265360723,1-10%
3673,31846,2011-08-13,Critical,7,261.17,0.03,Delivery Truck,-78.84,33.94,19.19,Jennifer Ferguson,Quebec,Quebec,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2011-08-15,2011,3,8,-0.30187234368419036,1-10%
3674,32038,2009-06-17,Low,26,342.4,0.0,Express Air,-14.06,11.7,6.96,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,2009-06-19,2009,2,6,-0.04106308411214954,0%
3675,32065,2011-12-02,Medium,25,450.28,0.09,Regular Air,-12.35,17.98,8.51,Laurel Elliston,Quebec,Quebec,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2011-12-03,2011,4,12,-0.02742737852003198,1-10%
3676,32326,2010-10-31,High,50,929.81,0.09,Regular Air,-188.41,19.99,11.17,Jason Klamczynski,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,2010-11-01,2010,4,10,-0.20263279594755917,1-10%
3677,32613,2011-12-16,Low,31,1359.74,0.01,Express Air,202.33,43.98,8.99,Michael Chen,Quebec,Quebec,Consumer,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,2011-12-23,2011,4,12,0.14880050597908426,1-10%
3678,32613,2011-12-16,Low,38,5228.2,0.0,Regular Air,-691.52,135.31,35.0,Michael Chen,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Large Box,0.84,2011-12-18,2011,4,12,-0.1322673195363605,0%
3679,32613,2011-12-16,Low,41,7174.9435,0.02,Express Air,2373.24,195.99,3.99,Michael Chen,Quebec,Quebec,Consumer,Technology,Telephones and Communication,R380,Small Box,0.58,2011-12-18,2011,4,12,0.33076776144648384,1-10%
3680,32741,2009-02-15,Low,13,136.24,0.07,Regular Air,-81.77,9.71,9.45,Bill Eplett,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,2009-02-22,2009,1,2,-0.6001908396946564,1-10%
3681,32903,2012-07-26,Low,31,454.58,0.07,Regular Air,-118.75,15.31,8.78,Daniel Lacy,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Eldon Jumbo ProFileª Portable File Boxes Graphite/Black,Small Box,0.57,2012-08-02,2012,3,7,-0.26123014650886534,1-10%
3682,33031,2012-08-24,High,24,550.68,0.08,Delivery Truck,-134.63,23.99,15.68,Tony Sayre,Quebec,Quebec,Home Office,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62,2012-08-26,2012,3,8,-0.24447955255320697,1-10%
3683,33031,2012-08-24,High,18,120.96,0.02,Regular Air,-53.69,6.48,6.65,Tony Sayre,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1966,Small Box,0.36,2012-08-25,2012,3,8,-0.44386574074074076,1-10%
3684,33152,2010-11-21,Critical,19,2569.6265,0.0,Regular Air,398.01,155.99,8.99,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,2010-11-23,2010,4,11,0.1548902145895522,0%
3685,33217,2009-03-12,High,20,1388.91,0.1,Regular Air,-229.87,73.98,4.0,Dennis Kane,Quebec,Quebec,Small Business,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.79,2009-03-13,2009,1,3,-0.165503884340958,1-10%
3686,33217,2009-03-12,High,34,1806.65,0.05,Regular Air,599.04,51.98,10.17,Dennis Kane,Quebec,Quebec,Small Business,Technology,Office Machines,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Medium Box,0.37,2009-03-13,2009,1,3,0.3315750145296543,1-10%
3687,33606,2012-03-01,High,46,410.03,0.05,Regular Air,-138.39,8.75,8.54,Theresa Swint,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Small Pack,0.43,2012-03-03,2012,1,3,-0.3375118893739482,1-10%
3688,33666,2012-07-16,Not Specified,17,3801.27,0.02,Regular Air,-861.3,209.37,69.0,Theresa Swint,Quebec,Quebec,Home Office,Furniture,Tables,Hon 2111 Invitationª Series Corner Table,Large Box,0.79,2012-07-18,2012,3,7,-0.2265821685910235,1-10%
3689,33764,2011-02-10,Critical,31,226.15,0.01,Regular Air,35.98,7.08,2.35,Tony Sayre,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,SANFORD Major Accentª Highlighters,Wrap Bag,0.47,2011-02-11,2011,1,2,0.15909794384258233,1-10%
3690,33921,2010-03-30,Low,35,1794.03,0.05,Delivery Truck,196.21,50.98,14.19,Daniel Lacy,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.56,2010-04-08,2010,1,3,0.10936829372975926,1-10%
3691,33956,2012-01-19,Low,13,109.58,0.0,Regular Air,31.32,7.59,4.0,Aaron Smayling,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Master Giant Foot¨ Doorstop, Safety Yellow",Wrap Bag,0.42,2012-01-21,2012,1,1,0.2858185800328527,0%
3692,34022,2012-11-03,Not Specified,6,43.9,0.06,Regular Air,12.74,6.64,4.95,Jason Klamczynski,Quebec,Quebec,Small Business,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2012-11-05,2012,4,11,0.29020501138952165,1-10%
3693,34022,2012-11-03,Not Specified,50,236.28,0.05,Regular Air,-34.06,4.91,3.05,Jason Klamczynski,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Ultra Door Push Plate,Small Pack,0.52,2012-11-03,2012,4,11,-0.14415100727949892,1-10%
3694,34148,2012-08-21,Critical,33,136.79,0.06,Regular Air,42.71,4.13,0.99,Theresa Swint,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 491,Small Box,0.39,2012-08-22,2012,3,8,0.3122304262007457,1-10%
3695,34182,2012-10-17,Critical,31,336.34,0.05,Regular Air,-89.9,10.52,7.94,Karen Ferguson,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,2012-10-19,2012,4,10,-0.2672890527442469,1-10%
3696,34337,2010-05-14,Medium,36,3610.85,0.04,Express Air,2235.37,99.23,8.99,Bill Eplett,Quebec,Quebec,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2010-05-15,2010,2,5,0.6190703020064527,1-10%
